Region_Tech_Desc,Category,Data_Type,Year,Electricity_Output_GWh,Grid_Connection,Miscellaneous
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,British Virgin Islands,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,British Virgin Islands,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,British Virgin Islands,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,British Virgin Islands,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,British Virgin Islands,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Brunei Darussalam,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Brunei Darussalam,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Brunei Darussalam,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Bulgaria,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Bulgaria,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Bulgaria,2631
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Bulgaria,2631
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Bulgaria,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Bulgaria,867
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Bulgaria,867
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Bulgaria,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Burkina Faso,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Burkina Faso,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Burkina Faso,98.27
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Burkina Faso,98.27
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Burkina Faso,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Burkina Faso,32
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Burkina Faso,32
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Burkina Faso,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Burundi,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Burundi,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Burundi,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Burundi,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Burundi,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Burundi,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Burundi,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Burundi,101.86
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Burundi,96.55
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Burundi,5.31
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Burundi,50.25
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Burundi,49.15
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Burundi,1.1
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Cabo Verde,4.55
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cabo Verde,4.55
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cabo Verde,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cabo Verde,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cabo Verde,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cabo Verde,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Cabo Verde,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Cabo Verde,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cambodia,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cambodia,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Cambodia,40
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Cambodia,40
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Cambodia,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Cambodia,10
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Cambodia,10
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Cambodia,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Generation (GWh),All,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Generation (GWh),Off-grid,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),All,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),On-grid,2000.0,Cameroon,-
South America,Offshore wind energy,Electricity Installed Capacity (MW),Off-grid,2000.0,Cameroon,-
South America,Renewable hydropower,Electricity Generation (GWh),All,2000.0,Cameroon,3442
South America,Renewable hydropower,Electricity Generation (GWh),On-grid,2000.0,Cameroon,3442
South America,Renewable hydropower,Electricity Generation (GWh),Off-grid,2000.0,Cameroon,-
South America,Renewable hydropower,Electricity Installed Capacity (MW),All,2000.0,Cameroon,719
South America,Renewable hydropower,Electricity Installed Capacity (MW),On-grid,2000.0,Cameroon,719
South America,Renewable hydropower,Electricity Installed Capacity (MW),Off-grid,2000.0,Cameroon,-
South America,Onshore wind energy,Electricity Generation (GWh),All,2000.0,Canada,264
South America,Onshore wind energy,Electricity Generation (GWh),On-grid,2000.0,Canada,264
